repo_name,smell_code,type,level,year,file_size,loc,owner_type,language,size,contributors
sciops-demo-workflow-1/Dockerfile,DL3059,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3047,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3059,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3003,DL,warning,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3059,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3047,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3059,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3003,DL,warning,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3059,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3047,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3059,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3047,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3059,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3013,DL,warning,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3042,DL,warning,2021,2167,34,User,Jupyter Notebook,4816,3
sciops-demo-workflow-1/Dockerfile,DL3059,DL,info,2021,2167,34,User,Jupyter Notebook,4816,3
Covid-19-analysis/Dockerfile,DL3042,DL,warning,2021,171,6,User,Jupyter Notebook,31755,6
build-wp/Dockerfile,DL3008,DL,warning,2019,422,12,User,PHP,118009,4
shlink/Dockerfile,DL3018,DL,warning,2021,3117,50,Organization,PHP,35631,19
shlink/Dockerfile,DL3018,DL,warning,2021,3117,50,Organization,PHP,35631,19
shlink/Dockerfile,SC2086,SC,info,2021,3117,50,Organization,PHP,35631,19
shlink/Dockerfile,DL3019,DL,info,2021,3117,50,Organization,PHP,35631,19
shlink/Dockerfile,DL3047,DL,info,2021,3117,50,Organization,PHP,35631,19
shlink/Dockerfile,SC2086,SC,info,2021,3117,50,Organization,PHP,35631,19
shlink/Dockerfile,DL3018,DL,warning,2021,3117,50,Organization,PHP,35631,19
shlink/Dockerfile,DL3022,DL,warning,2021,3117,50,Organization,PHP,35631,19
shlink/Dockerfile,DL3018,DL,warning,2021,3117,50,Organization,PHP,35631,19
FaceRec/Dockerfile,DL3048,DL,style,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3048,DL,style,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL4006,DL,warning,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3059,DL,info,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3009,DL,info,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3008,DL,warning,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3015,DL,info,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3059,DL,info,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3013,DL,warning,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3059,DL,info,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3042,DL,warning,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3042,DL,warning,2020,702,21,Organization,Jupyter Notebook,275373,5
FaceRec/Dockerfile,DL3025,DL,warning,2020,702,21,Organization,Jupyter Notebook,275373,5
3DAmsterdam/Dockerfile,DL4000,DL,error,2019,1240,15,Organization,C#,1201985,12
3DAmsterdam/Dockerfile,DL3008,DL,warning,2019,1240,15,Organization,C#,1201985,12
3DAmsterdam/Dockerfile,DL3015,DL,info,2019,1240,15,Organization,C#,1201985,12
remud/Dockerfile,DL3006,DL,warning,2021,413,8,User,Rust,3300,2
remud/Dockerfile,DL3022,DL,warning,2021,413,8,User,Rust,3300,2
h2o-3/Dockerfile,DL4000,DL,error,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL3005,DL,error,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL3015,DL,info,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL3008,DL,warning,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL4006,DL,warning,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL3003,DL,warning,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL3047,DL,info,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL4006,DL,warning,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,SC2006,SC,style,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL3059,DL,info,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL3003,DL,warning,2021,2001,37,User,Jupyter Notebook,527525,30
h2o-3/Dockerfile,DL3047,DL,info,2021,2001,37,User,Jupyter Notebook,527525,30
discord-speech-bot/Dockerfile,DL3008,DL,warning,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3015,DL,info,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL4006,DL,warning,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3059,DL,info,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3059,DL,info,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3045,DL,warning,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3045,DL,warning,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3059,DL,info,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3059,DL,info,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3059,DL,info,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3045,DL,warning,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3015,DL,info,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3008,DL,warning,2021,1410,50,User,Rust,23399,2
discord-speech-bot/Dockerfile,DL3059,DL,info,2021,1410,50,User,Rust,23399,2
replay_firmware/Dockerfile,DL3008,DL,warning,2021,1165,18,Organization,C,21048,5
replay_firmware/Dockerfile,DL3015,DL,info,2021,1165,18,Organization,C,21048,5
replay_firmware/Dockerfile,DL3009,DL,info,2021,1165,18,Organization,C,21048,5
replay_firmware/Dockerfile,DL3003,DL,warning,2021,1165,18,Organization,C,21048,5
vbus-collector/Dockerfile,DL3006,DL,warning,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3009,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3059,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3008,DL,warning,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3015,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3015,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3008,DL,warning,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3059,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3059,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3003,DL,warning,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3003,DL,warning,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3059,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3003,DL,warning,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3059,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3006,DL,warning,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3015,DL,info,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3008,DL,warning,2020,824,14,User,C,111,1
vbus-collector/Dockerfile,DL3022,DL,warning,2020,824,14,User,C,111,1
saml-sp/Dockerfile,DL3006,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3045,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3006,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3045,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3045,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3045,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3006,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3045,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3045,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3045,DL,warning,2021,595,21,Organization,PHP,6144,6
saml-sp/Dockerfile,DL3045,DL,warning,2021,595,21,Organization,PHP,6144,6
Nadybot/Dockerfile,DL3007,DL,warning,2021,1589,48,Organization,PHP,89839,18
Nadybot/Dockerfile,DL3018,DL,warning,2021,1589,48,Organization,PHP,89839,18
Nadybot/Dockerfile,DL3003,DL,warning,2021,1589,48,Organization,PHP,89839,18
Nadybot/Dockerfile,DL3018,DL,warning,2021,1589,48,Organization,PHP,89839,18
Lambda-Cntr/Dockerfile,DL3047,DL,info,2021,1380,24,User,Rust,65,1
Lambda-Cntr/Dockerfile,DL4001,DL,warning,2021,1380,24,User,Rust,65,1
Lambda-Cntr/Dockerfile,DL3059,DL,info,2021,1380,24,User,Rust,65,1
Lambda-Cntr/Dockerfile,DL3018,DL,warning,2021,1380,24,User,Rust,65,1
Lambda-Cntr/Dockerfile,DL3059,DL,info,2021,1380,24,User,Rust,65,1
netdata/Dockerfile,DL1000,DL,error,2020,29,1,User,C,72552,30
jellyfin/Dockerfile,DL3003,DL,warning,2021,4477,64,User,C#,50380,30
jellyfin/Dockerfile,DL3018,DL,warning,2021,4477,64,User,C#,50380,30
jellyfin/Dockerfile,DL3019,DL,info,2021,4477,64,User,C#,50380,30
jellyfin/Dockerfile,DL4006,DL,warning,2021,4477,64,User,C#,50380,30
jellyfin/Dockerfile,DL3003,DL,warning,2021,4477,64,User,C#,50380,30
jellyfin/Dockerfile,DL3047,DL,info,2021,4477,64,User,C#,50380,30
jellyfin/Dockerfile,DL3008,DL,warning,2021,4477,64,User,C#,50380,30
jellyfin/Dockerfile,DL4006,DL,warning,2021,4477,64,User,C#,50380,30
jellyfin/Dockerfile,SC2035,SC,info,2021,4477,64,User,C#,50380,30
goaccess/Dockerfile,DL3018,DL,warning,2021,766,29,User,C,7018,30
goaccess/Dockerfile,DL3059,DL,info,2021,766,29,User,C,7018,30
goaccess/Dockerfile,DL3059,DL,info,2021,766,29,User,C,7018,30
snarkOS/Dockerfile,DL3008,DL,warning,2021,255,14,User,Rust,679501,23
snarkOS/Dockerfile,DL3009,DL,info,2021,255,14,User,Rust,679501,23
snarkOS/Dockerfile,DL3015,DL,info,2021,255,14,User,Rust,679501,23
block_io-csharp/Dockerfile,DL3059,DL,info,2020,130,6,Organization,C#,1596,5
block_io-csharp/Dockerfile,DL3059,DL,info,2020,130,6,Organization,C#,1596,5
lotide/Dockerfile,DL3018,DL,warning,2021,369,14,Organization,Rust,1194,3
lotide/Dockerfile,DL3018,DL,warning,2021,369,14,Organization,Rust,1194,3
hitide/Dockerfile,DL3008,DL,warning,2021,463,16,Organization,Rust,474,2
hitide/Dockerfile,DL3015,DL,info,2021,463,16,Organization,Rust,474,2
hitide/Dockerfile,DL3015,DL,info,2021,463,16,Organization,Rust,474,2
hitide/Dockerfile,DL3008,DL,warning,2021,463,16,Organization,Rust,474,2
slimbootloader/Dockerfile,DL3008,DL,warning,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3009,DL,info,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3015,DL,info,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3059,DL,info,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3014,DL,warning,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3008,DL,warning,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3015,DL,info,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,SC2035,SC,info,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3003,DL,warning,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3008,DL,warning,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3008,DL,warning,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL4006,DL,warning,2021,1331,24,User,C,20126,30
slimbootloader/Dockerfile,DL3025,DL,warning,2021,1331,24,User,C,20126,30
shisho/Dockerfile,DL3007,DL,warning,2021,505,16,Organization,Rust,1032,2
shisho/Dockerfile,DL3059,DL,info,2021,505,16,Organization,Rust,1032,2
shisho/Dockerfile,DL3007,DL,warning,2021,505,16,Organization,Rust,1032,2
rt-n56u/Dockerfile,DL4000,DL,error,2020,939,18,User,C,1164880,30
rt-n56u/Dockerfile,DL3027,DL,warning,2020,939,18,User,C,1164880,30
rt-n56u/Dockerfile,DL3059,DL,info,2020,939,18,User,C,1164880,30
rt-n56u/Dockerfile,DL3059,DL,info,2020,939,18,User,C,1164880,30
Fire-Detection-API-Project/Dockerfile,DL3027,DL,warning,2021,719,11,User,Jupyter Notebook,4676,4
Fire-Detection-API-Project/Dockerfile,DL3027,DL,warning,2021,719,11,User,Jupyter Notebook,4676,4
Fire-Detection-API-Project/Dockerfile,DL3015,DL,info,2021,719,11,User,Jupyter Notebook,4676,4
Fire-Detection-API-Project/Dockerfile,DL3059,DL,info,2021,719,11,User,Jupyter Notebook,4676,4
Fire-Detection-API-Project/Dockerfile,DL3008,DL,warning,2021,719,11,User,Jupyter Notebook,4676,4
Fire-Detection-API-Project/Dockerfile,DL3042,DL,warning,2021,719,11,User,Jupyter Notebook,4676,4
Fire-Detection-API-Project/Dockerfile,DL3059,DL,info,2021,719,11,User,Jupyter Notebook,4676,4
Fire-Detection-API-Project/Dockerfile,DL3025,DL,warning,2021,719,11,User,Jupyter Notebook,4676,4
sponsorkit.io/Dockerfile,DL3059,DL,info,2021,601,17,Organization,C#,27774,1
sozu/Dockerfile,DL3007,DL,warning,2018,728,28,Organization,Rust,6966,30
sozu/Dockerfile,DL3018,DL,warning,2018,728,28,Organization,Rust,6966,30
sozu/Dockerfile,DL3059,DL,info,2018,728,28,Organization,Rust,6966,30
sozu/Dockerfile,DL3018,DL,warning,2018,728,28,Organization,Rust,6966,30
sozu/Dockerfile,DL3007,DL,warning,2018,728,28,Organization,Rust,6966,30
sozu/Dockerfile,DL3018,DL,warning,2018,728,28,Organization,Rust,6966,30
sozu/Dockerfile,DL3045,DL,warning,2018,728,28,Organization,Rust,6966,30
nyan/Dockerfile,DL3007,DL,warning,2021,165,6,User,Rust,301,2
nyan/Dockerfile,DL3008,DL,warning,2021,165,6,User,Rust,301,2
nyan/Dockerfile,DL3015,DL,info,2021,165,6,User,Rust,301,2
grass/Dockerfile,DL3008,DL,warning,2020,3430,106,User,C,279866,30
grass/Dockerfile,DL3009,DL,info,2020,3430,106,User,C,279866,30
grass/Dockerfile,DL3059,DL,info,2020,3430,106,User,C,279866,30
grass/Dockerfile,DL3059,DL,info,2020,3430,106,User,C,279866,30
grass/Dockerfile,DL3059,DL,info,2020,3430,106,User,C,279866,30
iCal/Dockerfile,DL3006,DL,warning,2021,271,7,User,PHP,2449,30
NineChronicles.Headless/Dockerfile,DL3059,DL,info,2021,1448,30,User,C#,2434,15
NineChronicles.Headless/Dockerfile,DL3059,DL,info,2021,1448,30,User,C#,2434,15
NineChronicles.Headless/Dockerfile,DL3059,DL,info,2021,1448,30,User,C#,2434,15
NineChronicles.Headless/Dockerfile,DL3059,DL,info,2021,1448,30,User,C#,2434,15
NineChronicles.Headless/Dockerfile,DL3009,DL,info,2021,1448,30,User,C#,2434,15
NineChronicles.Headless/Dockerfile,DL3008,DL,warning,2021,1448,30,User,C#,2434,15
NineChronicles.Headless/Dockerfile,DL3015,DL,info,2021,1448,30,User,C#,2434,15
NineChronicles.Headless/Dockerfile,DL3015,DL,info,2021,1448,30,User,C#,2434,15
NineChronicles.Headless/Dockerfile,DL3008,DL,warning,2021,1448,30,User,C#,2434,15
Lean/Dockerfile,DL4000,DL,error,2021,1029,12,User,C#,505365,30
Lean/Dockerfile,DL3042,DL,warning,2021,1029,12,User,C#,505365,30
Lean/Dockerfile,DL3013,DL,warning,2021,1029,12,User,C#,505365,30
Lean/Dockerfile,DL3042,DL,warning,2021,1029,12,User,C#,505365,30
Lean/Dockerfile,DL4006,DL,warning,2021,1029,12,User,C#,505365,30
Lean/Dockerfile,DL3047,DL,info,2021,1029,12,User,C#,505365,30
HydraDX-node/Dockerfile,DL3007,DL,warning,2021,666,18,User,Rust,8662,15
HydraDX-node/Dockerfile,DL3027,DL,warning,2021,666,18,User,Rust,8662,15
HydraDX-node/Dockerfile,SC2114,SC,warning,2021,666,18,User,Rust,8662,15
mashnet-node/Dockerfile,SC2114,SC,warning,2021,1127,26,User,Rust,102352,16
interbtc/Dockerfile,DL3005,DL,error,2021,1276,26,Organization,Rust,85787,12
interbtc/Dockerfile,DL3008,DL,warning,2021,1276,26,Organization,Rust,85787,12
interbtc/Dockerfile,DL3015,DL,info,2021,1276,26,Organization,Rust,85787,12
interbtc/Dockerfile,DL4006,DL,warning,2021,1276,26,Organization,Rust,85787,12
interbtc/Dockerfile,DL3059,DL,info,2021,1276,26,Organization,Rust,85787,12
interbtc/Dockerfile,DL3059,DL,info,2021,1276,26,Organization,Rust,85787,12
rotorflight-firmware/Dockerfile,DL3009,DL,info,2021,189,10,User,C,359585,30
rotorflight-firmware/Dockerfile,DL3059,DL,info,2021,189,10,User,C,359585,30
rotorflight-firmware/Dockerfile,DL3015,DL,info,2021,189,10,User,C,359585,30
rotorflight-firmware/Dockerfile,DL3008,DL,warning,2021,189,10,User,C,359585,30
rotorflight-firmware/Dockerfile,DL3059,DL,info,2021,189,10,User,C,359585,30
rotorflight-firmware/Dockerfile,DL3059,DL,info,2021,189,10,User,C,359585,30
zusam/Dockerfile,DL3018,DL,warning,2021,1733,61,Organization,PHP,57740,3
zusam/Dockerfile,DL3018,DL,warning,2021,1733,61,Organization,PHP,57740,3
zusam/Dockerfile,DL3018,DL,warning,2021,1733,61,Organization,PHP,57740,3
qmk_firmware/Dockerfile,DL3006,DL,warning,2019,101,5,User,C,162993,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2019,101,5,User,C,162993,30
panel/Dockerfile,DL3022,DL,warning,2021,1813,29,Organization,PHP,22572,30
panel/Dockerfile,DL3018,DL,warning,2021,1813,29,Organization,PHP,22572,30
panel/Dockerfile,DL4006,DL,warning,2021,1813,29,Organization,PHP,22572,30
panel/Dockerfile,DL3059,DL,info,2021,1813,29,Organization,PHP,22572,30
genact/Dockerfile,DL3006,DL,warning,2018,328,10,User,Rust,5130,23
genact/Dockerfile,DL3008,DL,warning,2018,328,10,User,Rust,5130,23
genact/Dockerfile,DL3059,DL,info,2018,328,10,User,Rust,5130,23
genact/Dockerfile,DL3015,DL,info,2018,328,10,User,Rust,5130,23
aliyundrive-webdav/Dockerfile,DL3007,DL,warning,2021,513,13,Organization,Rust,2735,6
aliyundrive-webdav/Dockerfile,DL3018,DL,warning,2021,513,13,Organization,Rust,2735,6
aliyundrive-webdav/Dockerfile,DL3059,DL,info,2021,513,13,Organization,Rust,2735,6
aliyundrive-webdav/Dockerfile,DL3018,DL,warning,2021,513,13,Organization,Rust,2735,6
aliyundrive-webdav/Dockerfile,DL3019,DL,info,2021,513,13,Organization,Rust,2735,6
aliyundrive-webdav/Dockerfile,DL3059,DL,info,2021,513,13,Organization,Rust,2735,6
aliyundrive-webdav/Dockerfile,DL3020,DL,error,2021,513,13,Organization,Rust,2735,6
rt-n56u/Dockerfile,DL4000,DL,error,2020,939,18,User,C,1310162,30
rt-n56u/Dockerfile,DL3027,DL,warning,2020,939,18,User,C,1310162,30
rt-n56u/Dockerfile,DL3059,DL,info,2020,939,18,User,C,1310162,30
rt-n56u/Dockerfile,DL3059,DL,info,2020,939,18,User,C,1310162,30
opensourcepos/Dockerfile,DL4000,DL,error,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3008,DL,warning,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3009,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3015,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,SC2039,SC,warning,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3022,DL,warning,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3008,DL,warning,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3015,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3047,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL4006,DL,warning,2021,1706,30,User,PHP,52080,30
opensourcepos/Dockerfile,DL3059,DL,info,2021,1706,30,User,PHP,52080,30
metaplex/Dockerfile,DL3018,DL,warning,2021,1231,21,Organization,Rust,26423,24
metaplex/Dockerfile,DL3059,DL,info,2021,1231,21,Organization,Rust,26423,24
metaplex/Dockerfile,DL3059,DL,info,2021,1231,21,Organization,Rust,26423,24
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,100,4,User,C,190125,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,100,4,User,C,190125,30
sezzle-magento2/Dockerfile,DL3006,DL,warning,2020,287,9,Organization,PHP,9915,5
sezzle-magento2/Dockerfile,DL3048,DL,style,2020,287,9,Organization,PHP,9915,5
sezzle-magento2/Dockerfile,DL3048,DL,style,2020,287,9,Organization,PHP,9915,5
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,100,4,User,C,180113,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,100,4,User,C,180113,30
Ventoy/Dockerfile,DL3032,DL,warning,2021,631,8,User,C,171189,30
Ventoy/Dockerfile,DL3033,DL,warning,2021,631,8,User,C,171189,30
Ventoy/Dockerfile,DL3025,DL,warning,2021,631,8,User,C,171189,30
bitg-node/Dockerfile,DL3008,DL,warning,2021,270,9,Organization,Rust,7237,5
bitg-node/Dockerfile,DL3015,DL,info,2021,270,9,Organization,Rust,7237,5
bitg-node/Dockerfile,DL3059,DL,info,2021,270,9,Organization,Rust,7237,5
NeurIPS2021-traffic4cast/Dockerfile,DL3006,DL,warning,2021,642,14,User,Jupyter Notebook,44835,2
NeurIPS2021-traffic4cast/Dockerfile,DL3027,DL,warning,2021,642,14,User,Jupyter Notebook,44835,2
NeurIPS2021-traffic4cast/Dockerfile,DL3020,DL,error,2021,642,14,User,Jupyter Notebook,44835,2
ultrasm64/Dockerfile,DL3008,DL,warning,2020,488,14,User,C,37971,14
ultrasm64/Dockerfile,DL3009,DL,info,2020,488,14,User,C,37971,14
ultrasm64/Dockerfile,DL3015,DL,info,2020,488,14,User,C,37971,14
ultrasm64/Dockerfile,DL3059,DL,info,2020,488,14,User,C,37971,14
ultrasm64/Dockerfile,DL3025,DL,warning,2020,488,14,User,C,37971,14
gapic-generator-csharp/Dockerfile,DL3003,DL,warning,2020,1374,17,User,C#,11732,9
gapic-generator-csharp/Dockerfile,SC2164,SC,warning,2020,1374,17,User,C#,11732,9
gapic-generator-csharp/Dockerfile,DL3009,DL,info,2020,1374,17,User,C#,11732,9
gapic-generator-csharp/Dockerfile,DL3059,DL,info,2020,1374,17,User,C#,11732,9
gapic-generator-csharp/Dockerfile,DL3008,DL,warning,2020,1374,17,User,C#,11732,9
gapic-generator-csharp/Dockerfile,DL3015,DL,info,2020,1374,17,User,C#,11732,9
gapic-generator-csharp/Dockerfile,DL3022,DL,warning,2020,1374,17,User,C#,11732,9
gapic-generator-csharp/Dockerfile,DL3022,DL,warning,2020,1374,17,User,C#,11732,9
ContosoUniversity/Dockerfile,DL3018,DL,warning,2021,609,12,User,C#,75565,3
ark-admin-api/Dockerfile,DL3003,DL,warning,2021,1455,26,Organization,PHP,751,2
ark-admin-api/Dockerfile,DL4006,DL,warning,2021,1455,26,Organization,PHP,751,2
ark-admin-api/Dockerfile,SC2039,SC,warning,2021,1455,26,Organization,PHP,751,2
Setheum/Dockerfile,DL3008,DL,warning,2021,276,9,Organization,Rust,30069,3
Setheum/Dockerfile,DL3015,DL,info,2021,276,9,Organization,Rust,30069,3
Setheum/Dockerfile,DL3059,DL,info,2021,276,9,Organization,Rust,30069,3
Lean/Dockerfile,DL4000,DL,error,2021,1029,12,User,C#,502856,30
Lean/Dockerfile,DL3042,DL,warning,2021,1029,12,User,C#,502856,30
Lean/Dockerfile,DL3013,DL,warning,2021,1029,12,User,C#,502856,30
Lean/Dockerfile,DL3042,DL,warning,2021,1029,12,User,C#,502856,30
Lean/Dockerfile,DL4006,DL,warning,2021,1029,12,User,C#,502856,30
Lean/Dockerfile,DL3047,DL,info,2021,1029,12,User,C#,502856,30
skorch/Dockerfile,DL3008,DL,warning,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3009,DL,info,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3015,DL,info,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3059,DL,info,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3042,DL,warning,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3013,DL,warning,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3042,DL,warning,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3013,DL,warning,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3059,DL,info,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3020,DL,error,2018,407,12,Organization,Jupyter Notebook,11520,30
skorch/Dockerfile,DL3042,DL,warning,2018,407,12,Organization,Jupyter Notebook,11520,30
