repo_name,smell_code,type,level,year,owner_type,language,size,contributors
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJA/Dockerfile,DL3003,DL,warning,2021,Organization,C++,26517,30
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
RAJAPerf/Dockerfile,DL3003,DL,warning,2021,Organization,C++,6215,11
kq/Dockerfile,DL3014,DL,warning,2021,User,Rust,54,1
hello-world/Dockerfile,DL4000,DL,error,2020,User,Java,29,2
go-trader/Dockerfile,DL3045,DL,warning,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3013,DL,warning,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3042,DL,warning,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3013,DL,warning,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3042,DL,warning,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3032,DL,warning,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3033,DL,warning,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3045,DL,warning,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3020,DL,error,2021,User,Jupyter Notebook,10990,1
go-trader/Dockerfile,DL3003,DL,warning,2021,User,Jupyter Notebook,10990,1
krane/Dockerfile,DL3018,DL,warning,2021,Organization,Ruby,668,7
krane/Dockerfile,DL3016,DL,warning,2021,Organization,Ruby,668,7
krane/Dockerfile,DL3003,DL,warning,2021,Organization,Ruby,668,7
krane/Dockerfile,DL3018,DL,warning,2021,Organization,Ruby,668,7
dotenv-linter/Dockerfile,DL3007,DL,warning,2021,Organization,Rust,821,30
Mining-the-Social-Web-3rd-Edition/Dockerfile,DL3006,DL,warning,2019,User,Jupyter Notebook,42776,3
Mining-the-Social-Web-3rd-Edition/Dockerfile,DL3008,DL,warning,2019,User,Jupyter Notebook,42776,3
Mining-the-Social-Web-3rd-Edition/Dockerfile,DL3013,DL,warning,2019,User,Jupyter Notebook,42776,3
Mining-the-Social-Web-3rd-Edition/Dockerfile,DL3042,DL,warning,2019,User,Jupyter Notebook,42776,3
Mining-the-Social-Web-3rd-Edition/Dockerfile,DL3013,DL,warning,2019,User,Jupyter Notebook,42776,3
Mining-the-Social-Web-3rd-Edition/Dockerfile,DL3013,DL,warning,2019,User,Jupyter Notebook,42776,3
Mining-the-Social-Web-3rd-Edition/Dockerfile,DL3008,DL,warning,2019,User,Jupyter Notebook,42776,3
Mining-the-Social-Web-3rd-Edition/Dockerfile,DL3025,DL,warning,2019,User,Jupyter Notebook,42776,3
dev.to/Dockerfile,DL1000,DL,error,2020,User,Ruby,733441,30
pytorch/Dockerfile,DL3006,DL,warning,2021,User,C++,400297,30
pytorch/Dockerfile,DL3008,DL,warning,2021,User,C++,400297,30
pytorch/Dockerfile,SC2046,SC,warning,2021,User,C++,400297,30
pytorch/Dockerfile,DL3006,DL,warning,2021,User,C++,400297,30
pytorch/Dockerfile,DL3008,DL,warning,2021,User,C++,400297,30
Silk/Dockerfile,DL3018,DL,warning,2021,Organization,C#,66614,17
tikv/Dockerfile,DL3006,DL,warning,2018,User,Rust,48620,30
tikv/Dockerfile,DL4000,DL,error,2018,User,Rust,48620,30
tikv/Dockerfile,DL3006,DL,warning,2018,User,Rust,48620,30
coding-for-economists/Dockerfile,DL3008,DL,warning,2021,User,Jupyter Notebook,216071,2
coding-for-economists/Dockerfile,DL3003,DL,warning,2021,User,Jupyter Notebook,216071,2
coding-for-economists/Dockerfile,DL3008,DL,warning,2021,User,Jupyter Notebook,216071,2
coding-for-economists/Dockerfile,DL3042,DL,warning,2021,User,Jupyter Notebook,216071,2
meteor-launchpad/Dockerfile,DL4000,DL,error,2019,User,Shell,95,8
meteor-launchpad/Dockerfile,DL3008,DL,warning,2019,User,Shell,95,8
meteor-launchpad/Dockerfile,DL3003,DL,warning,2019,User,Shell,95,8
ecs-demo-php-simple-app/Dockerfile,DL3032,DL,warning,2021,User,PHP,43,5
ecs-demo-php-simple-app/Dockerfile,DL3033,DL,warning,2021,User,PHP,43,5
ecs-demo-php-simple-app/Dockerfile,DL3020,DL,error,2021,User,PHP,43,5
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,User,C,182476,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,User,C,182476,30
Backend-Infowargame-v3/Dockerfile,DL3045,DL,warning,2021,Organization,Java,130,1
DCR/Dockerfile,DL3008,DL,warning,2021,User,C#,2715,1
keras-io/Dockerfile,DL3045,DL,warning,2021,User,Jupyter Notebook,115837,30
keras-io/Dockerfile,DL3042,DL,warning,2021,User,Jupyter Notebook,115837,30
keras-io/Dockerfile,DL3042,DL,warning,2021,User,Jupyter Notebook,115837,30
keras-io/Dockerfile,DL3013,DL,warning,2021,User,Jupyter Notebook,115837,30
keras-io/Dockerfile,DL3045,DL,warning,2021,User,Jupyter Notebook,115837,30
keras-io/Dockerfile,DL3000,DL,error,2021,User,Jupyter Notebook,115837,30
smashtheque-app/Dockerfile,DL4000,DL,error,2021,Organization,Ruby,3556,3
yeswiki/Dockerfile,DL3027,DL,warning,2021,Organization,PHP,67353,23
yeswiki/Dockerfile,DL4006,DL,warning,2021,Organization,PHP,67353,23
yeswiki/Dockerfile,DL4006,DL,warning,2021,Organization,PHP,67353,23
yeswiki/Dockerfile,DL4006,DL,warning,2021,Organization,PHP,67353,23
yeswiki/Dockerfile,DL3008,DL,warning,2021,Organization,PHP,67353,23
yeswiki/Dockerfile,DL4006,DL,warning,2021,Organization,PHP,67353,23
yeswiki/Dockerfile,DL3016,DL,warning,2021,Organization,PHP,67353,23
bbs-backend/Dockerfile,DL3045,DL,warning,2021,Organization,Java,65,2
bbs-backend/Dockerfile,DL3025,DL,warning,2021,Organization,Java,65,2
awesome-kubernetes/Dockerfile,DL4000,DL,error,2018,User,Shell,3481,30
awesome-kubernetes/Dockerfile,DL3008,DL,warning,2018,User,Shell,3481,30
awesome-kubernetes/Dockerfile,DL4003,DL,warning,2018,User,Shell,3481,30
awesome-kubernetes/Dockerfile,DL4003,DL,warning,2018,User,Shell,3481,30
awesome-kubernetes/Dockerfile,DL4003,DL,warning,2018,User,Shell,3481,30
jupiter/Dockerfile,DL3018,DL,warning,2020,Organization,Ruby,93464,13
concourse-github-app-token/Dockerfile,DL3000,DL,error,2021,User,Java,348,4
concourse-github-app-token/Dockerfile,DL3018,DL,warning,2021,User,Java,348,4
concourse-github-app-token/Dockerfile,DL3003,DL,warning,2021,User,Java,348,4
concourse-github-app-token/Dockerfile,DL3003,DL,warning,2021,User,Java,348,4
concourse-github-app-token/Dockerfile,SC2164,SC,warning,2021,User,Java,348,4
concourse-github-app-token/Dockerfile,DL3003,DL,warning,2021,User,Java,348,4
concourse-github-app-token/Dockerfile,DL3045,DL,warning,2021,User,Java,348,4
infersharp/Dockerfile,DL3008,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3003,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3003,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3003,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3003,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,SC2046,SC,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3003,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3045,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3003,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3008,DL,warning,2021,User,C#,26948,8
infersharp/Dockerfile,DL3000,DL,error,2021,User,C#,26948,8
crud-java/Dockerfile,DL3020,DL,error,2021,User,Java,76,2
integration-stack/Dockerfile,DL3020,DL,error,2021,User,Java,94,2
conferencedemo/Dockerfile,DL3020,DL,error,2021,User,Java,82121,1
OpenBullet2/Dockerfile,DL3008,DL,warning,2021,User,C#,17342,14
OpenBullet2/Dockerfile,DL3008,DL,warning,2021,User,C#,17342,14
OpenBullet2/Dockerfile,DL4006,DL,warning,2021,User,C#,17342,14
OpenBullet2/Dockerfile,DL3008,DL,warning,2021,User,C#,17342,14
OpenBullet2/Dockerfile,SC2046,SC,warning,2021,User,C#,17342,14
OpenBullet2/Dockerfile,DL4001,DL,warning,2021,User,C#,17342,14
OpenBullet2/Dockerfile,DL4006,DL,warning,2021,User,C#,17342,14
speak-for-the-trees-backend-v2/Dockerfile,DL3045,DL,warning,2020,Organization,Java,3954,17
speak-for-the-trees-backend-v2/Dockerfile,DL3025,DL,warning,2020,Organization,Java,3954,17
TWiLightMenu/Dockerfile,DL3008,DL,warning,2020,Organization,C++,187593,30
spring-boot-mongo-docker/Dockerfile,DL3018,DL,warning,2020,User,Java,217,2
ILLIXR/Dockerfile,DL3008,DL,warning,2021,Organization,C++,622280,16
ILLIXR/Dockerfile,SC2046,SC,warning,2021,Organization,C++,622280,16
ILLIXR/Dockerfile,SC2046,SC,warning,2021,Organization,C++,622280,16
ILLIXR/Dockerfile,DL3000,DL,error,2021,Organization,C++,622280,16
ILLIXR/Dockerfile,DL3025,DL,warning,2021,Organization,C++,622280,16
Continuous-Delivery-with-Docker-and-Jenkins-Second-Edition/Dockerfile,DL3045,DL,warning,2021,User,Java,270,5
ardupilot/Dockerfile,DL3008,DL,warning,2021,Organization,C++,229399,30
ardupilot/Dockerfile,DL3004,DL,error,2021,Organization,C++,229399,30
para/Dockerfile,DL4006,DL,warning,2021,Organization,Java,4866,8
para/Dockerfile,DL3003,DL,warning,2021,Organization,Java,4866,8
para/Dockerfile,DL3025,DL,warning,2021,Organization,Java,4866,8
linkerd2-proxy/Dockerfile,DL3006,DL,warning,2021,User,Rust,11407,30
linkerd2-proxy/Dockerfile,DL3027,DL,warning,2021,User,Rust,11407,30
linkerd2-proxy/Dockerfile,DL3003,DL,warning,2021,User,Rust,11407,30
linkerd2-proxy/Dockerfile,DL3006,DL,warning,2021,User,Rust,11407,30
AMDMIGraphX/Dockerfile,DL3008,DL,warning,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3042,DL,warning,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3042,DL,warning,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3020,DL,error,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3042,DL,warning,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3042,DL,warning,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3020,DL,error,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3020,DL,error,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3003,DL,warning,2021,User,C++,12722,18
AMDMIGraphX/Dockerfile,DL3020,DL,error,2021,User,C++,12722,18
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,User,C,188297,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,User,C,188297,30
rust_on_m5stack/Dockerfile,DL3006,DL,warning,2021,User,Rust,11,1
HerokuXray/Dockerfile,DL3018,DL,warning,2021,User,Shell,246,4
HerokuXray/Dockerfile,DL3020,DL,error,2021,User,Shell,246,4
HerokuXray/Dockerfile,DL3025,DL,warning,2021,User,Shell,246,4
Praqmatic-Automated-Changelog/Dockerfile,DL3008,DL,warning,2021,Organization,Ruby,1398,10
Praqmatic-Automated-Changelog/Dockerfile,DL3008,DL,warning,2021,Organization,Ruby,1398,10
waracle-cake-manager/Dockerfile,DL3045,DL,warning,2021,User,Java,750,1
iroha/Dockerfile,DL3006,DL,warning,2021,User,Rust,12283,30
iroha/Dockerfile,DL3008,DL,warning,2021,User,Rust,12283,30
iroha/Dockerfile,DL3006,DL,warning,2021,User,Rust,12283,30
iroha/Dockerfile,DL3045,DL,warning,2021,User,Rust,12283,30
iroha/Dockerfile,DL3045,DL,warning,2021,User,Rust,12283,30
iroha/Dockerfile,DL3045,DL,warning,2021,User,Rust,12283,30
iroha/Dockerfile,DL3045,DL,warning,2021,User,Rust,12283,30
iroha/Dockerfile,DL3025,DL,warning,2021,User,Rust,12283,30
conversao-peso/Dockerfile,DL3042,DL,warning,2021,User,C#,740,2
rss-bridge/Dockerfile,DL3008,DL,warning,2021,User,PHP,3860,30
consent/Dockerfile,DL3007,DL,warning,2021,Organization,Java,12459,30
Nucleus/Dockerfile,DL3006,DL,warning,2021,User,C++,5314,8
Nucleus/Dockerfile,DL3006,DL,warning,2021,User,C++,5314,8
Nucleus/Dockerfile,DL3045,DL,warning,2021,User,C++,5314,8
Regions-Service/Dockerfile,DL3045,DL,warning,2021,User,Java,162,1
miniProxy/Dockerfile,DL4000,DL,error,2021,User,PHP,158,7
acme.sh/Dockerfile,DL3018,DL,warning,2021,Organization,Shell,5635,30
acme.sh/Dockerfile,DL3003,DL,warning,2021,Organization,Shell,5635,30
acme.sh/Dockerfile,DL4006,DL,warning,2021,Organization,Shell,5635,30
acme.sh/Dockerfile,DL4006,DL,warning,2021,Organization,Shell,5635,30
HerokuXray/Dockerfile,DL3018,DL,warning,2021,User,Shell,250,4
HerokuXray/Dockerfile,DL3020,DL,error,2021,User,Shell,250,4
HerokuXray/Dockerfile,DL3025,DL,warning,2021,User,Shell,250,4
orangehrm/Dockerfile,DL4000,DL,error,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3008,DL,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3045,DL,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL4006,DL,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3003,DL,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,SC2164,SC,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3003,DL,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,SC2164,SC,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3003,DL,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,SC2164,SC,warning,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3020,DL,error,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3020,DL,error,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3020,DL,error,2018,User,PHP,53309,19
orangehrm/Dockerfile,DL3025,DL,warning,2018,User,PHP,53309,19
rspamd/Dockerfile,DL3005,DL,error,2021,Organization,Shell,217,1
rspamd/Dockerfile,DL3008,DL,warning,2021,Organization,Shell,217,1
rspamd/Dockerfile,DL4006,DL,warning,2021,Organization,Shell,217,1
user-data/Dockerfile,DL3020,DL,error,2021,User,Java,95,1
user-data/Dockerfile,DL3000,DL,error,2021,User,Java,95,1
smartflix/Dockerfile,DL3008,DL,warning,2021,User,Ruby,414,1
smartflix/Dockerfile,DL4006,DL,warning,2021,User,Ruby,414,1
smartflix/Dockerfile,DL4006,DL,warning,2021,User,Ruby,414,1
smartflix/Dockerfile,DL3008,DL,warning,2021,User,Ruby,414,1
phenovisr/Dockerfile,DL3008,DL,warning,2019,User,C++,222,3
phenovisr/Dockerfile,DL4006,DL,warning,2019,User,C++,222,3
phenovisr/Dockerfile,DL4006,DL,warning,2019,User,C++,222,3
void-mklive/Dockerfile,DL3018,DL,warning,2020,User,Shell,719,30
void-mklive/Dockerfile,SC2046,SC,warning,2020,User,Shell,719,30
void-mklive/Dockerfile,DL4006,DL,warning,2020,User,Shell,719,30
heat-extremes-CMIP6/Dockerfile,DL3020,DL,error,2021,User,Jupyter Notebook,72493,3
heat-extremes-CMIP6/Dockerfile,DL3042,DL,warning,2021,User,Jupyter Notebook,72493,3
heat-extremes-CMIP6/Dockerfile,DL3020,DL,error,2021,User,Jupyter Notebook,72493,3
manager-controll-go-back/Dockerfile,DL3008,DL,warning,2021,User,PHP,444,2
manager-controll-go-back/Dockerfile,DL3022,DL,warning,2021,User,PHP,444,2
manager-controll-go-back/Dockerfile,DL3046,DL,warning,2021,User,PHP,444,2
api-cnae-cid/Dockerfile,DL3008,DL,warning,2021,User,PHP,459,1
api-cnae-cid/Dockerfile,DL3022,DL,warning,2021,User,PHP,459,1
s-alert/Dockerfile,DL3008,DL,warning,2021,User,Ruby,9490,1
s-alert/Dockerfile,DL4006,DL,warning,2021,User,Ruby,9490,1
s-alert/Dockerfile,DL3008,DL,warning,2021,User,Ruby,9490,1
s-alert/Dockerfile,DL4006,DL,warning,2021,User,Ruby,9490,1
s-alert/Dockerfile,DL3028,DL,warning,2021,User,Ruby,9490,1
BILIBILI-HELPER-PRE/Dockerfile,DL4000,DL,error,2021,User,Java,16995,30
BILIBILI-HELPER-PRE/Dockerfile,DL3020,DL,error,2021,User,Java,16995,30
FamiliaNetApplication.java/Dockerfile,DL1000,DL,error,2021,User,Java,121341,1
bankapi/Dockerfile,DL3025,DL,warning,2021,User,C#,84,1
WebGoat.NET/Dockerfile,DL3000,DL,error,2020,User,C#,5096,6
WebGoat.NET/Dockerfile,DL3000,DL,error,2020,User,C#,5096,6
dvcsharp-api/Dockerfile,DL3006,DL,warning,2019,User,C#,36,4
koinos-chain/Dockerfile,DL3007,DL,warning,2021,Organization,C++,14548,5
koinos-chain/Dockerfile,DL3013,DL,warning,2021,Organization,C++,14548,5
koinos-chain/Dockerfile,DL3042,DL,warning,2021,Organization,C++,14548,5
koinos-chain/Dockerfile,DL3018,DL,warning,2021,Organization,C++,14548,5
koinos-chain/Dockerfile,DL3020,DL,error,2021,Organization,C++,14548,5
koinos-chain/Dockerfile,DL3007,DL,warning,2021,Organization,C++,14548,5
koinos-chain/Dockerfile,DL3018,DL,warning,2021,Organization,C++,14548,5
clusteer/Dockerfile,DL3003,DL,warning,2021,Organization,PHP,276,4
clusteer/Dockerfile,DL3016,DL,warning,2021,Organization,PHP,276,4
clusteer/Dockerfile,DL3018,DL,warning,2021,Organization,PHP,276,4
pipy/Dockerfile,DL3018,DL,warning,2021,User,C++,24248,8
pipy/Dockerfile,DL3003,DL,warning,2021,User,C++,24248,8
pipy/Dockerfile,SC2046,SC,warning,2021,User,C++,24248,8
pipy/Dockerfile,DL3018,DL,warning,2021,User,C++,24248,8
content-ingestion-services/Dockerfile,DL3042,DL,warning,2021,Organization,Jupyter Notebook,738,1
content-ingestion-services/Dockerfile,SC2046,SC,warning,2021,Organization,Jupyter Notebook,738,1
content-ingestion-services/Dockerfile,DL3025,DL,warning,2021,Organization,Jupyter Notebook,738,1
aviot-ros-node/Dockerfile,DL3008,DL,warning,2021,Organization,C++,6255,4
aviot-ros-node/Dockerfile,DL4006,DL,warning,2021,Organization,C++,6255,4
aviot-ros-node/Dockerfile,DL3008,DL,warning,2021,Organization,C++,6255,4
aviot-ros-node/Dockerfile,DL3008,DL,warning,2021,Organization,C++,6255,4
java-goof/Dockerfile,DL1000,DL,error,2021,User,Java,14258,16
yii2/Dockerfile,DL3006,DL,warning,2020,User,PHP,75557,30
yii2/Dockerfile,DL3020,DL,error,2020,User,PHP,75557,30
yii2/Dockerfile,DL3020,DL,error,2020,User,PHP,75557,30
yii2/Dockerfile,DL3020,DL,error,2020,User,PHP,75557,30
yii2/Dockerfile,DL3020,DL,error,2020,User,PHP,75557,30
pi-gen/Dockerfile,DL3006,DL,warning,2021,User,Shell,12982,30
pi-gen/Dockerfile,DL3008,DL,warning,2021,User,Shell,12982,30
cthyb/Dockerfile,DL3008,DL,warning,2019,User,Jupyter Notebook,28614,7
cthyb/Dockerfile,DL3032,DL,warning,2019,User,Jupyter Notebook,28614,7
cthyb/Dockerfile,DL3002,DL,warning,2019,User,Jupyter Notebook,28614,7
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,User,C,190535,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,User,C,190535,30
supreme-guide/Dockerfile,DL3006,DL,warning,2021,User,Shell,7,1
supreme-guide/Dockerfile,DL3020,DL,error,2021,User,Shell,7,1
supreme-guide/Dockerfile,DL3025,DL,warning,2021,User,Shell,7,1
th2-conn-qfj/Dockerfile,DL3045,DL,warning,2021,Organization,Java,209,2
th2-infra-mgr/Dockerfile,DL3045,DL,warning,2021,Organization,Java,498,8
RustGettingStarted/Dockerfile,DL3006,DL,warning,2021,User,Rust,248,1
ArchiSteamFarm/Dockerfile,DL3029,DL,warning,2021,User,C#,224945,30
ArchiSteamFarm/Dockerfile,DL3029,DL,warning,2021,User,C#,224945,30
ArchiSteamFarm/Dockerfile,DL3029,DL,warning,2021,User,C#,224945,30
metasploit-framework/Dockerfile,DL3018,DL,warning,2021,User,Ruby,652791,30
metasploit-framework/Dockerfile,DL3018,DL,warning,2021,User,Ruby,652791,30
metasploit-framework/Dockerfile,SC2046,SC,warning,2021,User,Ruby,652791,30
metasploit-framework/Dockerfile,SC2046,SC,warning,2021,User,Ruby,652791,30
metasploit-framework/Dockerfile,DL3013,DL,warning,2021,User,Ruby,652791,30
metasploit-framework/Dockerfile,DL3042,DL,warning,2021,User,Ruby,652791,30
isthesis-latex-docker-builder/Dockerfile,DL3007,DL,warning,2020,User,Shell,24,1
isthesis-latex-docker-builder/Dockerfile,DL3008,DL,warning,2020,User,Shell,24,1
isthesis-latex-docker-builder/Dockerfile,DL3008,DL,warning,2020,User,Shell,24,1
v4l2rtspserver/Dockerfile,DL3008,DL,warning,2021,User,C++,858,8
v4l2rtspserver/Dockerfile,DL3008,DL,warning,2021,User,C++,858,8
fish-shell/Dockerfile,DL3007,DL,warning,2019,User,Shell,73526,30
fish-shell/Dockerfile,DL3033,DL,warning,2019,User,Shell,73526,30
fish-shell/Dockerfile,DL3033,DL,warning,2019,User,Shell,73526,30
fish-shell/Dockerfile,DL3032,DL,warning,2019,User,Shell,73526,30
fish-shell/Dockerfile,DL3020,DL,error,2019,User,Shell,73526,30
unified/Dockerfile,DL3006,DL,warning,2020,Organization,C++,218365,30
unified/Dockerfile,SC2046,SC,warning,2020,Organization,C++,218365,30
unified/Dockerfile,DL3006,DL,warning,2020,Organization,C++,218365,30
doubtfire-api/Dockerfile,DL3008,DL,warning,2021,User,Ruby,45297,30
doubtfire-api/Dockerfile,DL4006,DL,warning,2021,User,Ruby,45297,30
doubtfire-api/Dockerfile,DL3008,DL,warning,2021,User,Ruby,45297,30
doubtfire-api/Dockerfile,DL3028,DL,warning,2021,User,Ruby,45297,30
doubtfire-api/Dockerfile,DL3008,DL,warning,2021,User,Ruby,45297,30
doubtfire-api/Dockerfile,DL3025,DL,warning,2021,User,Ruby,45297,30
japila-books.github.io/Dockerfile,DL3013,DL,warning,2021,Organization,Shell,24,1
japila-books.github.io/Dockerfile,DL3042,DL,warning,2021,Organization,Shell,24,1
japila-books.github.io/Dockerfile,DL3013,DL,warning,2021,Organization,Shell,24,1
japila-books.github.io/Dockerfile,DL3042,DL,warning,2021,Organization,Shell,24,1
japila-books.github.io/Dockerfile,DL3045,DL,warning,2021,Organization,Shell,24,1
aptly/Dockerfile,DL3007,DL,warning,2021,User,Shell,24,1
aptly/Dockerfile,DL3008,DL,warning,2021,User,Shell,24,1
aptly/Dockerfile,DL4006,DL,warning,2021,User,Shell,24,1
aptly/Dockerfile,DL4006,DL,warning,2021,User,Shell,24,1
aptly/Dockerfile,DL3008,DL,warning,2021,User,Shell,24,1
aptly/Dockerfile,DL3020,DL,error,2021,User,Shell,24,1
aptly/Dockerfile,DL3020,DL,error,2021,User,Shell,24,1
kanidm-builder/Dockerfile,DL3006,DL,warning,2021,User,Shell,520,1
kanidm-builder/Dockerfile,DL3035,DL,warning,2021,User,Shell,520,1
kanidm-builder/Dockerfile,DL3036,DL,warning,2021,User,Shell,520,1
kanidm-builder/Dockerfile,DL3037,DL,warning,2021,User,Shell,520,1
kanidm-builder/Dockerfile,SC2034,SC,warning,2021,User,Shell,520,1
kanidm-builder/Dockerfile,DL3006,DL,warning,2021,User,Shell,520,1
kanidm-builder/Dockerfile,DL3035,DL,warning,2021,User,Shell,520,1
kanidm-builder/Dockerfile,DL3036,DL,warning,2021,User,Shell,520,1
kanidm-builder/Dockerfile,DL3037,DL,warning,2021,User,Shell,520,1
TelegramRSS/Dockerfile,DL3003,DL,warning,2021,User,PHP,189,1
TelegramRSS/Dockerfile,DL3008,DL,warning,2021,User,PHP,189,1
TelegramRSS/Dockerfile,DL4006,DL,warning,2021,User,PHP,189,1
TelegramRSS/Dockerfile,SC2046,SC,warning,2021,User,PHP,189,1
TelegramRSS/Dockerfile,DL3025,DL,warning,2021,User,PHP,189,1
nekopack/Dockerfile,DL3042,DL,warning,2021,User,Shell,16,3
qmk_firmware/Dockerfile,DL3006,DL,warning,2021,User,C,187246,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2021,User,C,187246,30
COMET-WebServices-Community-Edition/Dockerfile,DL3008,DL,warning,2020,Organization,C#,7834,10
celery-6954/Dockerfile,DL3042,DL,warning,2021,User,Shell,4,0
PIS-BackEnd/Dockerfile,DL3008,DL,warning,2021,User,Ruby,808,6
